datetime,total,total_tcp,total_http,total_udp,size,size_tcp,size_http,size_udp
1333344900,10668,3082,4589,2997,21297,9755,7169,4373
1333345200,22914,9979,3155,9780,13268,3459,6681,3128
1333345500,9791,1452,6378,1961,19513,8138,6889,4486
1333345800,10444,8101,147,2196,10585,2222,7754,609
1333346100,11515,8555,379,2581,20290,5581,7397,7312
1333346400,5868,2376,517,2975,11006,1800,1272,7934
1333346700,10004,244,391,9369,9936,2719,2246,4971
1333347000,10643,6195,4268,180,14328,2539,5169,6620
1333347300,6435,2636,3613,186,16636,346,9225,7065
1333347600,13761,555,3426,9780,19973,2356,9739,7878
1333347900,19716,3430,7552,8734,9906,957,5494,3455
1333348200,2641,1213,1037,391,18129,6954,3833,7342
1333348500,13290,5769,6204,1317,8812,1426,2943,4443
1333348800,11753,833,6170,4750,13758,8494,1562,3702
1333349100,9098,2123,3118,3857,6585,180,3326,3079
1333349400,14992,8611,1643,4738,16883,9518,2759,4606
1333349700,21417,6018,7440,7959,4338,986,60,3292
1333350000,15862,4951,4187,6724,19335,7626,6885,4824
1333350300,11758,347,9035,2376,11172,2295,3010,5867
1333350600,22869,6127,7669,9073,22438,8206,7512,6720
1333350900,25498,7913,8132,9453,26627,9993,8159,8475
1333351200,18036,9259,4990,3787,8909,5095,2422,1392
1333351500,19787,5419,5259,9109,10006,1030,3047,5929
1333351800,20089,6934,4539,8616,10708,5530,2568,2610
1333352100,20940,9037,8360,3543,16300,9496,6783,21
1333352400,14631,4750,7125,2756,17135,4007,9170,3958
1333352700,9544,70,1757,7717,17545,7627,6628,3290
1333353000,16365,7162,3808,5395,10227,5603,174,4450
1333353300,19330,7296,6769,5265,13623,2783,9180,1660
1333353600,5548,4160,1272,116,8126,3489,943,3694
1333353900,14418,5908,7715,795,24250,6333,8369,9548
1333354200,8980,4609,3938,433,8793,6045,2141,607
1333354500,14571,8538,4186,1847,12039,7622,1483,2934
1333354800,10898,4933,3436,2529,15432,961,5478,8993
1333355100,15970,5198,4161,6611,11315,5043,4767,1505
1333355400,21995,8665,5994,7336,21450,8618,6754,6078
1333355700,6869,1470,1647,3752,24252,6996,8601,8655
1333356000,20480,4570,6522,9388,12902,3256,8453,1193
1333356300,21557,8053,9482,4022,12117,2944,8180,993
1333356600,23347,9677,7859,5811,14319,4952,402,8965
1333356900,9217,3618,1447,4152,8572,4377,3326,869
1333357200,16149,7531,526,8092,11062,5600,1815,3647
1333357500,21176,4875,8013,8288,15374,8735,4209,2430
1333357800,5081,2001,1331,1749,13229,5742,1062,6425
1333358100,17171,8905,77,8189,8431,6129,460,1842
1333358400,11774,2735,3765,5274,23269,6028,7351,9890
1333358700,17067,2364,9640,5063,14350,2878,3476,7996
1333359000,10637,4890,5208,539,15637,4974,2320,8343
1333359300,12716,8108,3435,1173,10294,461,1084,8749
1333359600,13640,7103,4285,2252,10966,2634,4984,3348
1333359900,15794,7253,4349,4192,4844,3589,1060,195
1333360200,22240,9666,4572,8002,23712,8385,8273,7054
1333360500,11416,1748,6929,2739,18101,2741,8673,6687
1333360800,14513,2131,5901,6481,18138,8059,8971,1108
1333361100,25493,9209,7013,9271,18168,8406,5282,4480
1333361400,8923,5108,2299,1516,15012,7929,5754,1329
1333361700,7327,4853,434,2040,13839,1437,9356,3046
1333362000,18163,2580,9259,6324,12240,6425,3556,2259
1333362300,17192,1735,5458,9999,21319,7664,6455,7200
1333362600,16169,3851,4968,7350,19670,9514,4329,5827
1333362900,6395,2838,1451,2106,11565,2993,7155,1417
1333363200,15048,3482,5842,5724,13148,3407,9578,163
1333363500,19252,7257,8878,3117,17195,6529,3931,6735
1333363800,19288,2039,8387,8862,14900,326,6115,8459
1333364100,11671,2605,4425,4641,18737,8850,2509,7378
1333364400,11687,2492,7179,2016,17046,5097,4017,7932
1333364700,12774,3012,3667,6095,10467,4794,1222,4451
1333365000,20456,8025,4389,8042,23012,9175,6849,6988
1333365300,9570,616,1887,7067,16792,9307,4591,2894
1333365600,18541,9053,6124,3364,26474,9244,9994,7236
1333365900,21332,8751,3281,9300,21189,6170,8462,6557
1333366200,12623,5233,6453,937,12537,3544,3982,5011
1333366500,14144,9317,3055,1772,16498,8464,1706,6328
1333366800,6333,1879,4366,88,17854,6738,6899,4217
1333367100,17871,9447,1300,7124,22087,7906,9068,5113
1333367400,12620,4127,6126,2367,10048,4854,1687,3507
1333367700,12247,3465,6076,2706,21526,7605,5593,8328
1333368000,14724,5043,638,9043,11570,5426,1042,5102
1333368300,19525,6493,6086,6946,16606,847,8859,6900
1333368600,15091,4278,9168,1645,17185,8354,7378,1453
1333368900,19314,7716,6449,5149,10818,2619,6257,1942
1333369200,23895,8263,7752,7880,17002,1468,7990,7544
1333369500,17849,3397,6614,7838,9381,2103,2565,4713
1333369800,19297,6358,6762,6177,10579,5342,20,5217
1333370100,16162,7464,6042,2656,9952,243,3126,6583
1333370400,20837,2045,9948,8844,10393,1103,1531,7759
1333370700,18388,7565,9886,937,15652,3886,5201,6565
1333371000,11194,5193,4231,1770,21722,9912,6649,5161
1333371300,17641,3083,9442,5116,19113,6019,9343,3751
1333371600,7024,153,3445,3426,17363,6735,8769,1859
1333371900,17453,2382,8390,6681,10518,1859,6186,2473
1333372200,19749,5901,4477,9371,17704,1784,7269,8651
1333372500,25468,9791,6305,9372,22132,6089,8174,7869
1333372800,25158,7358,8008,9792,24448,9833,5052,9563
1333373100,16019,7412,1946,6661,11489,9940,671,878
1333373400,14390,8520,4957,913,5572,2275,2597,700
1333373700,21999,7796,7847,6356,17341,8260,209,8872
1333374000,12868,2254,2196,8418,22343,4518,8680,9145
1333374300,9610,4526,4729,355,19088,9226,7654,2208
1333374600,12388,1418,3346,7624,9865,2184,3716,3965
1333374900,20274,9271,9282,1721,23959,6739,9534,7686
1333375200,21515,4934,9258,7323,17053,6705,4884,5464
1333375500,16376,6667,567,9142,9184,1641,2073,5470
1333375800,11082,14,1487,9581,13832,5471,4919,3442
1333376100,12242,6753,4416,1073,8176,1241,3027,3908
1333376400,12463,4359,2598,5506,9120,207,4583,4330
1333376700,16909,6404,1747,8758,27926,9328,9767,8831
1333377000,16597,3779,7851,4967,19637,3737,8514,7386
1333377300,18765,8679,7844,2242,19973,7263,5397,7313
1333377600,17069,9293,4762,3014,6433,663,4492,1278
1333377900,15280,6198,1888,7194,21884,8455,7392,6037
1333378200,19098,5149,5999,7950,17441,4830,8155,4456
1333378500,16516,2650,4800,9066,17029,5911,3171,7947
1333378800,9257,6118,1853,1286,8375,1469,6027,879
1333379100,9860,3143,3179,3538,10569,6647,200,3722
1333379400,3900,1269,2292,339,9289,3456,5717,116
1333379700,12896,5664,5999,1233,7928,5029,2564,335
1333380000,19258,9900,5218,4140,17777,6639,6519,4619
1333380300,9681,5018,2703,1960,22344,7105,8201,7038
1333380600,12522,3941,4314,4267,13941,3463,5472,5006
1333380900,11644,5430,1107,5107,16145,527,6974,8644
1333381200,15665,6609,6668,2388,13119,5087,2751,5281
1333381500,16706,9574,2984,4148,19136,3459,9894,5783
1333381800,11394,9747,951,696,10176,1918,6205,2053
1333382100,14932,4293,5275,5364,10859,2737,753,7369
1333382400,20872,9782,1408,9682,14915,9701,3391,1823
1333382700,7723,112,518,7093,13812,2810,8558,2444
1333383000,21289,3395,8663,9231,9199,5197,3590,412
1333383300,22386,9204,4261,8921,15772,4118,3592,8062
1333383600,8298,927,5430,1941,13464,6290,5568,1606
1333383900,21424,9985,4410,7029,13372,6367,4525,2480
1333384200,14655,3464,8858,2333,13488,152,5981,7355
1333384500,5121,780,1446,2895,14363,6481,4867,3015
1333384800,17150,8656,21,8473,11989,4692,6699,598
1333385100,13855,8335,1416,4104,25277,6402,8922,9953
1333385400,22846,5013,8786,9047,6207,4564,935,708
1333385700,11741,7083,3722,936,25576,9801,7074,8701
1333386000,15346,7681,1211,6454,13596,9865,371,3360
1333386300,13449,3996,5847,3606,15498,3843,5760,5895
1333386600,4943,1733,2858,352,15431,4599,2588,8244
1333386900,18704,8280,2468,7956,2621,550,273,1798
1333387200,22320,8314,4289,9717,8567,6766,412,1389
1333387500,6702,2710,3863,129,7819,2191,949,4679
1333387800,12649,602,5470,6577,21544,8226,7616,5702
1333388100,15871,7310,5865,2696,16699,4082,6539,6078
1333388400,16999,3006,9083,4910,17078,4321,6291,6466
1333388700,19962,7872,2332,9758,5773,2885,2237,651
1333389000,19951,9897,5534,4520,7578,2748,717,4113
1333389300,17752,6492,5408,5852,16612,3242,6980,6390
1333389600,24750,7439,8342,8969,22322,9775,5350,7197
1333389900,20148,2548,8455,9145,7964,4144,2368,1452
1333390200,18415,6760,7771,3884,14727,3840,3834,7053
1333390500,12001,3281,4993,3727,12645,6564,5848,233
1333390800,14574,8984,4547,1043,8835,6894,872,1069
1333391100,17847,7213,4432,6202,10688,3603,666,6419
1333391400,18973,8025,3055,7893,19516,8995,6371,4150
1333391700,13759,8410,667,4682,10789,366,8849,1574
1333392000,23192,8713,9106,5373,13157,5109,7816,232
1333392300,23564,8946,8875,5743,12593,2257,7556,2780
1333392600,17569,3120,4589,9860,640,559,46,35
1333392900,18355,1284,7600,9471,12304,300,5015,6989
1333393200,10443,3417,4664,2362,14829,2396,4705,7728
1333393500,13437,5345,4471,3621,19028,7796,4388,6844
1333393800,11591,6976,1092,3523,11424,4702,4386,2336
1333394100,23067,6133,8202,8732,20610,5915,5615,9080
1333394400,15767,310,7936,7521,15686,2973,8604,4109
1333394700,18040,1644,9315,7081,8005,4659,316,3030
1333395000,12371,3580,1335,7456,16031,4327,8509,3195
1333395300,10357,165,4701,5491,16632,8923,3739,3970
1333395600,12059,5613,3343,3103,5030,412,3312,1306
1333395900,15483,2878,8733,3872,8837,5501,3200,136
1333396200,16303,8139,7434,730,17824,5969,3286,8569
1333396500,20920,8224,9089,3607,16411,4693,8246,3472
1333396800,15589,178,7566,7845,4333,1126,1871,1336
1333397100,10934,1643,2446,6845,24895,9089,9857,5949
1333397400,10065,5502,3605,958,11642,6216,105,5321
1333397700,16978,9901,3554,3523,18511,4894,6429,7188
1333398000,14608,7811,78,6719,18046,9954,501,7591
1333398300,18583,5940,8358,4285,12450,4914,63,7473
1333398600,20271,2789,8510,8972,8782,1502,7150,130
1333398900,19529,6095,8449,4985,20084,7188,9856,3040
1333399200,13830,9891,999,2940,14717,1410,8913,4394
1333399500,17798,1577,9629,6592,15518,3663,8503,3352
1333399800,12679,1613,5021,6045,10440,1210,3085,6145
1333400100,7468,1862,5247,359,15389,2734,3326,9329
1333400400,20437,8455,9026,2956,18109,7107,7617,3385
1333400700,23041,8641,6994,7406,4836,911,989,2936
1333401000,8587,3827,2798,1962,16444,7764,1767,6913
1333401300,11916,4777,6289,850,15593,6734,2208,6651
1333401600,14013,2112,7467,4434,12886,2996,1472,8418
1333401900,4803,1658,844,2301,16121,4079,4345,7697
1333402200,14284,5056,2555,6673,15422,1115,6820,7487
1333402500,18471,2307,8187,7977,11005,8719,19,2267
1333402800,14779,286,6521,7972,17226,9314,7345,567
1333403100,11686,4941,5468,1277,23803,8509,8050,7244
1333403400,11775,3044,6729,2002,20899,7927,4192,8780
1333403700,11375,5913,5439,23,17167,6450,4170,6547
1333404000,19130,5933,4214,8983,10327,7148,2586,593
1333404300,22337,9814,9658,2865,22618,8463,7897,6258
1333404600,16614,8550,3457,4607,17822,3407,7212,7203
1333404900,4701,2300,1327,1074,19621,7425,8393,3803
1333405200,14077,3313,4976,5788,22797,9406,4941,8450
1333405500,11291,4471,5803,1017,13603,2490,8878,2235
1333405800,2648,293,1447,908,12418,2514,537,9367
1333406100,16504,9388,270,6846,16410,5017,4852,6541
1333406400,19269,6285,9265,3719,15946,2300,9832,3814
1333406700,14567,6041,6933,1593,21188,7570,5908,7710
1333407000,7373,1766,2418,3189,11604,4511,2397,4696
1333407300,9950,759,6517,2674,12524,2981,2837,6706
1333407600,14286,3666,7571,3049,22089,9660,9320,3109
1333407900,20160,6804,6800,6556,9203,1570,703,6930
1333408200,14276,39,7907,6330,19791,4918,5873,9000
1333408500,7056,3430,2901,725,20780,7668,4202,8910
1333408800,14760,4252,6301,4207,6578,706,3289,2583
1333409100,13730,2391,8321,3018,19849,3759,9346,6744
1333409400,10189,6014,2873,1302,7824,5799,1198,827
1333409700,11941,1100,2808,8033,6552,2326,2851,1375
1333410000,12483,7145,3449,1889,8855,2986,5657,212
1333410300,7743,4061,3345,337,9244,1339,5381,2524
1333410600,24793,8717,7870,8206,16222,1325,9381,5516
1333410900,10471,366,7724,2381,14396,3697,7960,2739
1333411200,11743,6926,4485,332,19910,9644,1792,8474
1333411500,4742,3838,175,729,9632,1829,6262,1541
1333411800,25957,8564,8833,8560,19923,9736,4612,5575
1333412100,16284,8772,142,7370,26655,8807,8597,9251
1333412400,12946,3075,3418,6453,14238,7602,3263,3373
1333412700,16894,1947,7785,7162,12310,2271,2154,7885
1333413000,18489,8837,7295,2357,13103,8599,3046,1458
1333413300,15842,5382,7465,2995,10144,677,7927,1540
1333413600,18605,4614,5958,8033,12909,1179,8461,3269
1333413900,15022,2033,5792,7197,15725,14,6808,8903
1333414200,13392,3889,7096,2407,19758,8091,4411,7256
1333414500,13635,7987,3965,1683,16685,4350,5311,7024
1333414800,13104,6606,1985,4513,8041,23,4344,3674
1333415100,10173,3290,815,6068,16335,8175,5952,2208
1333415400,17965,9264,4572,4129,5116,700,3462,954
1333415700,14986,4734,5897,4355,9637,2072,4133,3432
1333416000,12079,1142,2396,8541,12234,3076,3303,5855
1333416300,9276,1643,1333,6300,10064,8261,519,1284
1333416600,21793,8336,4815,8642,18157,7363,2007,8787
1333416900,12611,3815,7677,1119,8737,7774,607,356
1333417200,13201,2211,8452,2538,12279,78,7639,4562
1333417500,16042,6463,6628,2951,10908,8224,537,2147
1333417800,23804,6874,9477,7453,10983,5090,5819,74
1333418100,14499,9969,1795,2735,15154,9262,1408,4484
1333418400,2934,1850,590,494,18353,4828,9009,4516
1333418700,13512,8399,351,4762,23597,9305,5312,8980
1333419000,23022,6278,6801,9943,20289,8716,6015,5558
1333419300,15656,7545,956,7155,16936,7130,315,9491
1333419600,18826,2515,9819,6492,11863,3682,2597,5584
1333419900,8201,4841,1670,1690,18764,653,8943,9168
1333420200,17941,534,7917,9490,11083,2282,4557,4244
1333420500,28563,9672,9505,9386,19615,7294,4182,8139
1333420800,16936,7690,4154,5092,12066,2991,2948,6127
1333421100,13918,3736,5650,4532,14513,7543,1386,5584
1333421400,17687,7377,3356,6954,19157,8283,8297,2577
1333421700,12282,4607,3159,4516,9011,1765,6798,448
1333422000,10743,6092,1728,2923,9793,696,2418,6679
1333422300,14967,1824,4033,9110,20895,8272,4851,7772
1333422600,16490,8981,4831,2678,8812,3018,2818,2976
1333422900,22145,8742,7330,6073,3502,1760,679,1063
1333423200,12404,4014,2573,5817,18258,136,9827,8295
1333423500,7999,4023,1260,2716,12299,5050,3980,3269
1333423800,16167,3581,3440,9146,16721,2717,4258,9746
1333424100,14343,4612,5953,3778,10631,6391,3342,898
1333424400,14540,3410,3626,7504,13765,914,7555,5296
1333424700,11139,337,813,9989,15004,602,5707,8695
1333425000,6183,1889,642,3652,21514,6923,6538,8053
1333425300,12069,1900,4100,6069,11385,1136,6599,3650
1333425600,11511,1069,5581,4861,8017,5520,38,2459
1333425900,13933,6490,6572,871,19598,9152,990,9456
1333426200,10328,228,8680,1420,15433,7013,6393,2027
1333426500,20954,7571,4613,8770,7493,1359,4123,2011
1333426800,8995,1083,7830,82,25056,6353,9086,9617
1333427100,15101,8706,5056,1339,17274,2059,9355,5860
1333427400,7023,2796,997,3230,10174,520,1993,7661
1333427700,10573,122,1757,8694,20614,9247,2616,8751
1333428000,14212,7196,2937,4079,17779,3971,4810,8998
1333428300,16179,9864,5541,774,20039,7170,3244,9625
1333428600,17011,8283,5730,2998,6925,1080,427,5418
1333428900,21823,8797,9803,3223,10725,4229,5732,764
1333429200,14847,4270,2883,7694,22918,5531,7755,9632
1333429500,12314,1245,4838,6231,21053,9092,9638,2323
1333429800,15326,6206,3962,5158,11183,3109,3825,4249
1333430100,15034,1858,4702,8474,20696,2266,9730,8700
1333430400,18141,8368,3270,6503,12227,8581,840,2806
1333430700,13507,4441,5364,3702,19643,3739,6021,9883
1333431000,8869,751,4752,3366,22947,8299,9002,5646
1333431300,8461,1672,1409,5380,5217,183,4785,249
1333431600,10003,2399,5,7599,16039,5769,4891,5379
1333431900,16574,6950,3503,6121,9558,94,6115,3349
1333432200,17364,7790,4638,4936,12976,6469,1770,4737
1333432500,16143,4869,3547,7727,17360,4844,9365,3151
1333432800,11750,2288,713,8749,6900,6246,399,255
1333433100,26318,8372,9093,8853,11419,4066,451,6902
1333433400,10682,686,8106,1890,14676,7352,4707,2617
1333433700,13447,7087,1102,5258,8718,193,7737,788
1333434000,22497,3234,9440,9823,7383,4227,2506,650
1333434300,13466,4652,4389,4425,16874,4703,9807,2364
1333434600,16550,3166,7905,5479,10577,3221,2829,4527
1333434900,18262,6134,8071,4057,15905,9416,4274,2215
1333435200,19816,5291,6261,8264,9117,6399,1747,971
1333435500,15226,3313,6496,5417,11474,3307,652,7515
1333435800,6099,812,4471,816,24662,8700,9666,6296
1333436100,9654,2308,451,6895,17226,708,7260,9258
1333436400,11967,452,7287,4228,7844,2404,2170,3270
1333436700,19516,9658,4519,5339,19674,7395,8575,3704
1333437000,14936,2711,7502,4723,10941,2668,3295,4978
1333437300,17645,7919,3594,6132,14562,4910,1777,7875
1333437600,19657,248,9465,9944,14674,2903,3585,8186
1333437900,17672,6263,2587,8822,10224,3823,2679,3722
1333438200,13504,678,9322,3504,22986,7940,8583,6463
1333438500,14702,8591,1291,4820,12595,3175,2910,6510
1333438800,10567,1329,6991,2247,18835,9380,8731,724
1333439100,11391,4790,4731,1870,12403,5601,600,6202
1333439400,10162,6501,58,3603,12196,1935,4556,5705
1333439700,17846,7418,8162,2266,24891,9376,7289,8226
1333440000,13704,2637,3680,7387,14948,6130,439,8379
1333440300,13160,9414,3147,599,16307,938,6964,8405
1333440600,21207,3667,8686,8854,9945,5401,2483,2061
1333440900,11203,7419,276,3508,20189,5688,7629,6872
1333441200,17925,9025,6779,2121,19164,9026,4941,5197
1333441500,19737,1857,8696,9184,24545,6076,8659,9810
1333441800,11660,3557,1640,6463,25941,8660,8056,9225
1333442100,10895,4514,413,5968,25091,6293,9066,9732
1333442400,17705,3521,7106,7078,14137,9677,1272,3188
1333442700,16011,4403,6121,5487,20763,9222,6283,5258
1333443000,12057,225,8797,3035,17800,3981,4705,9114
1333443300,15064,5339,2884,6841,11406,7212,3045,1149
1333443600,13460,5061,4279,4120,14391,507,4741,9143
1333443900,25907,6607,9756,9544,10426,1893,7939,594
1333444200,23851,8592,5710,9549,9656,5140,2947,1569
1333444500,13903,7850,4135,1918,12069,5672,1183,5214
1333444800,11132,5999,1742,3391,25562,9977,8641,6944
1333445100,19177,3891,7422,7864,14283,6547,6620,1116
1333445400,16817,6490,5576,4751,13913,8969,1226,3718
1333445700,16535,6132,3335,7068,15495,5958,4577,4960
1333446000,17266,8025,6376,2865,23818,5939,8243,9636
1333446300,24097,6886,9565,7646,18027,627,9273,8127
1333446600,16413,5947,6711,3755,19722,4569,7288,7865
1333446900,11136,1352,4942,4842,17577,1342,9734,6501
1333447200,8030,1388,4747,1895,10426,1568,5650,3208
1333447500,16728,5267,4035,7426,11320,5379,1966,3975
1333447800,17075,849,8211,8015,18440,9054,3698,5688
1333448100,16258,3705,3911,8642,11009,95,1659,9255
1333448400,5778,1815,3766,197,24010,9880,8827,5303
1333448700,10591,802,3970,5819,19471,8462,6309,4700
1333449000,16737,7808,8912,17,14387,5309,312,8766
1333449300,11986,757,2635,8594,12769,3476,3378,5915
1333449600,17586,3565,5789,8232,13376,1208,6843,5325
1333449900,11796,1684,5323,4789,7767,2045,2248,3474
1333450200,13200,3027,2659,7514,15914,8768,708,6438
1333450500,19904,6528,7622,5754,6679,3551,858,2270
1333450800,17830,8830,7121,1879,12387,128,7946,4313
1333451100,8870,3488,517,4865,12989,1415,7998,3576
1333451400,11506,6670,2100,2736,11458,7266,2313,1879
1333451700,3821,332,265,3224,18569,6613,2640,9316
1333452000,8319,637,1301,6381,7632,594,5679,1359
